DATETIME,DICTYPE,DISTFN,NUMPAT,CYCLELEN,ENDTIME-STARTTIME,ACCRATE
2022-05-27 22:23:06.426380, RAND, PRECIS, 6, 150, 10716.550608634949, 0.753968253968254
2022-05-27 23:07:41.817842, RAND, PRECIS, 4, 150, 4015.309646129608, 0.6555555555555556
2022-05-28 00:00:22.094076, RAND, PRECIS, 8, 150, 19779.47633934021, 0.7285714285714285
2022-05-28 00:00:52.967166, RAND, PRECIS, 10, 150, 30233.94763636589, 0.7380952380952381
2022-05-28 01:21:50.580224, RAND, PRECIS, 6, 150, 10724.111218452454, 0.7444444444444445
2022-05-28 04:21:30.340316, RAND, PRECIS, 6, 150, 10779.722975492477, 0.6888888888888889
2022-05-28 05:28:26.581315, RAND, PRECIS, 8, 150, 19684.447444677353, 0.7603174603174603
2022-05-28 07:20:17.402780, RAND, PRECIS, 6, 150, 10727.025171041489, 0.7
2022-05-28 08:18:32.510301, RAND, PRECIS, 10, 150, 29859.492005586624, 0.7396825396825397
2022-05-28 10:19:59.632604, RAND, PRECIS, 6, 150, 10782.188675403595, 0.7047619047619048
2022-05-28 10:54:53.996882, RAND, PRECIS, 8, 150, 19587.370283842087, 0.7587301587301587
2022-05-28 13:18:19.248434, RAND, PRECIS, 6, 150, 10699.571144342422, 0.6984126984126984
2022-05-28 16:22:22.783259, RAND, PRECIS, 8, 150, 19648.741000175476, 0.7222222222222222
2022-05-28 16:38:03.044030, RAND, PRECIS, 10, 150, 29970.48384952545, 0.734920634920635
2022-05-28 19:56:08.786982, RAND, PRECIS, 10, 150, 30694.06074333191, 0.7412698412698413
2022-05-28 21:46:52.407019, RAND, PRECIS, 8, 150, 19469.577204465866, 0.6968253968253968
2022-05-29 00:28:08.417695, RAND, PRECIS, 10, 150, 28205.330607891083, 0.7333333333333333
2022-05-29 02:26:24.806492, RAND, PRECIS, 8, 150, 16772.357489347458, 0.7603174603174603
2022-05-29 03:21:03.095443, RAND, PRECIS, 10, 150, 26694.266860485077, 0.7444444444444445
2022-05-29 07:01:38.323857, RAND, PRECIS, 8, 150, 16513.482668161392, 0.7428571428571429
2022-05-29 07:20:59.207087, RAND, PRECIS, 10, 150, 24770.753351211548, 0.7634920634920634
2022-05-29 10:37:31.643220, RAND, PRECIS, 10, 150, 26188.50787639618, 0.7603174603174603
2022-05-29 11:57:12.438701, RAND, PRECIS, 8, 150, 17734.07532596588, 0.7619047619047619
2022-05-29 15:21:20.118103, RAND, PRECIS, 10, 150, 28820.870104551315, 0.7380952380952381
